时间戳,帧计数器,游戏时间,挂载对象位置X,挂载对象位置Y,挂载对象位置Z,挂载对象旋转X,挂载对象旋转Y,挂载对象旋转Z,目标对象1旋转X,目标对象1旋转Y,目标对象1旋转Z,注视原点X,注视原点Y,注视原点Z,注视方向X,注视方向Y,注视方向Z,碰撞点X,碰撞点Y,碰撞点Z,碰撞物体名称,左瞳孔直径,右瞳孔直径,左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度,眼动追踪状态
33:30.7,548,6.4452,0.276045,1.229986,27.36881,345.4473,11.95731,358.7108,0,0,0,0.276045,1.229986,27.36881,0.200536,0.25127,0.946915,0.360961,1.336386,27.76978,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.7,549,6.4567,0.275381,1.229854,27.3996,345.4761,12.02529,358.8047,0,0,0,0.275381,1.229854,27.3996,0.201686,0.250783,0.9468,0.360661,1.335893,27.79993,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.7,550,6.4676,0.27466,1.229719,27.43077,345.4968,12.09696,358.8682,0,0,0,0.27466,1.229719,27.43077,0.202888,0.250434,0.946636,0.360331,1.335466,27.83049,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.7,551,6.4787,0.273899,1.229624,27.46231,345.5488,12.16205,358.9439,0,0,0,0.273899,1.229624,27.46231,0.204012,0.249556,0.946626,0.359921,1.33485,27.86145,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.7,552,6.49,0.273098,1.229477,27.49395,345.5617,12.1788,359.0073,0,0,0,0.273098,1.229477,27.49395,0.2043,0.249337,0.946622,0.359181,1.334536,27.89282,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.7,553,6.501,0.272223,1.229361,27.52623,345.625,12.22173,359.0806,0,0,0,0.272223,1.229361,27.52623,0.205068,0.248267,0.946737,0.358507,1.333822,27.92458,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.8,554,6.5123,0.271292,1.229197,27.55884,345.6757,12.26364,359.1196,0,0,0,0.271292,1.229197,27.55884,0.205807,0.247411,0.946801,0.357786,1.333175,27.95675,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.8,555,6.524,0.270313,1.229059,27.59186,345.7305,12.29808,359.1589,0,0,0,0.270313,1.229059,27.59186,0.206426,0.246483,0.946908,0.356961,1.33252,27.98932,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.8,556,6.5344,0.269291,1.228932,27.62544,345.8264,12.35997,359.1868,0,0,0,0.269291,1.228932,27.62544,0.207537,0.244861,0.947086,0.356256,1.331537,28.0223,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.8,557,6.5454,0.26823,1.228834,27.65919,345.8756,12.38736,359.2334,0,0,0,0.26823,1.228834,27.65919,0.208035,0.244027,0.947192,0.355312,1.330982,28.05568,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.8,558,6.5567,0.267139,1.228714,27.69328,345.9067,12.41368,359.2281,0,0,0,0.267139,1.228714,27.69328,0.208498,0.243501,0.947225,0.354343,1.330557,28.08945,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.8,559,6.5679,0.26598,1.22857,27.72786,345.9148,12.45158,359.2556,0,0,0,0.26598,1.22857,27.72786,0.209132,0.243365,0.947121,0.35337,1.330266,28.12364,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.8,560,6.5795,0.264814,1.228552,27.76275,345.9628,12.44674,359.2266,0,0,0,0.264814,1.228552,27.76275,0.209096,0.242552,0.947337,0.352101,1.329805,28.15822,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.8,561,6.5901,0.263573,1.228472,27.7979,345.9843,12.43794,359.2301,0,0,0,0.263573,1.228472,27.7979,0.20897,0.242188,0.947458,0.350761,1.32952,28.1932,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.8,562,6.601,0.262291,1.228401,27.83359,346.0215,12.43398,359.2196,0,0,0,0.262291,1.228401,27.83359,0.208938,0.241559,0.947626,0.349384,1.329091,28.22859,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.9,563,6.6126,0.26096,1.228319,27.86969,346.0613,12.42471,359.208,0,0,0,0.26096,1.228319,27.86969,0.208821,0.240883,0.947823,0.347916,1.328626,28.26438,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.9,564,6.6232,0.259602,1.228249,27.90614,346.1042,12.38754,359.2008,0,0,0,0.259602,1.228249,27.90614,0.208245,0.240158,0.948134,0.346233,1.328156,28.30058,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.9,565,6.6344,0.258188,1.228175,27.943,346.147,12.35281,359.2009,0,0,0,0.258188,1.228175,27.943,0.207708,0.239432,0.948435,0.344513,1.327684,28.33717,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.9,566,6.6456,0.256741,1.228079,27.98027,346.1547,12.31106,359.1817,0,0,0,0.256741,1.228079,27.98027,0.207024,0.239301,0.948618,0.342703,1.327444,28.37417,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.9,567,6.6576,0.25528,1.227977,28.0179,346.1674,12.26165,359.1718,0,0,0,0.25528,1.227977,28.0179,0.206217,0.239086,0.948848,0.340836,1.327171,28.41157,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.9,568,6.6679,0.25374,1.22791,28.05595,346.1642,12.21538,359.1622,0,0,0,0.25374,1.22791,28.05595,0.205448,0.239141,0.949001,0.338911,1.327048,28.44937,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.9,569,6.6788,0.252165,1.227903,28.09437,346.1603,12.14814,359.1501,0,0,0,0.252165,1.227903,28.09437,0.204331,0.239206,0.949226,0.336804,1.326989,28.48757,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.9,570,6.69,0.250526,1.227908,28.13321,346.1639,12.08586,359.136,0,0,0,0.250526,1.227908,28.13321,0.203302,0.239145,0.949462,0.334669,1.326885,28.52617,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:30.9,571,6.701,0.248848,1.227885,28.17242,346.1588,12.01424,359.1144,0,0,0,0.248848,1.227885,28.17242,0.202111,0.239232,0.949695,0.332433,1.326822,28.56518,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.0,572,6.7121,0.247116,1.22784,28.21203,346.1498,11.95556,359.0802,0,0,0,0.247116,1.22784,28.21203,0.20113,0.239385,0.949864,0.330238,1.326771,28.60459,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.0,573,6.7236,0.24534,1.227809,28.252,346.1684,11.88079,359.0694,0,0,0,0.24534,1.227809,28.252,0.199906,0.239069,0.950202,0.327893,1.326534,28.6444,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.0,574,6.7354,0.243492,1.227798,28.29239,346.1848,11.81595,359.0419,0,0,0,0.243492,1.227798,28.29239,0.198845,0.238792,0.950494,0.325544,1.326334,28.68461,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.0,575,6.7459,0.241625,1.227735,28.33313,346.1784,11.72939,359.0267,0,0,0,0.241625,1.227735,28.33313,0.197403,0.2389,0.950768,0.323033,1.326256,28.72523,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.0,576,6.7566,0.239712,1.227685,28.37428,346.168,11.65339,358.9992,0,0,0,0.239712,1.227685,28.37428,0.196133,0.239075,0.950986,0.320551,1.326224,28.76624,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.0,577,6.7686,0.237808,1.227686,28.41593,346.1691,11.55593,358.9761,0,0,0,0.237808,1.227686,28.41593,0.194516,0.239058,0.951323,0.317906,1.326126,28.80766,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.0,578,6.7789,0.235838,1.227667,28.4579,346.1573,11.47697,358.9704,0,0,0,0.235838,1.227667,28.4579,0.193195,0.239256,0.951542,0.315344,1.32613,28.84949,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.0,579,6.79,0.233851,1.22766,28.50028,346.1505,11.39309,358.9503,0,0,0,0.233851,1.22766,28.50028,0.191796,0.239372,0.951796,0.312731,1.326107,28.89173,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.0,580,6.8012,0.231848,1.227627,28.54305,346.1376,11.30199,358.9572,0,0,0,0.231848,1.227627,28.54305,0.190272,0.239591,0.952047,0.310054,1.326105,28.93437,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.1,581,6.812,0.229834,1.227608,28.58621,346.1464,11.21264,358.9699,0,0,0,0.229834,1.227608,28.58621,0.188794,0.239442,0.952378,0.307384,1.325963,28.97741,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.1,582,6.8233,0.227869,1.227563,28.62983,346.1058,11.09907,358.9674,0,0,0,0.227869,1.227563,28.62983,0.186874,0.24013,0.952584,0.30458,1.326136,29.02086,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.1,583,6.8342,0.225851,1.227592,28.67377,346.1312,11.02603,358.9748,0,0,0,0.225851,1.227592,28.67377,0.185679,0.239699,0.952926,0.30203,1.325934,29.06473,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.1,584,6.8454,0.223862,1.227622,28.71814,346.1666,10.9362,359.0037,0,0,0,0.223862,1.227622,28.71814,0.184213,0.239099,0.953361,0.299385,1.325647,29.109,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.1,585,6.8567,0.221911,1.227542,28.76286,346.1736,10.82503,359.0262,0,0,0,0.221911,1.227542,28.76286,0.182369,0.238981,0.953745,0.296639,1.325469,29.15367,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.1,586,6.8728,0.220017,1.227524,28.80806,346.1934,10.73056,358.9975,0,0,0,0.220017,1.227524,28.80806,0.180811,0.238646,0.954126,0.294057,1.325247,29.19876,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.1,587,6.8811,0.218145,1.227494,28.8536,346.2057,10.67247,358.9785,0,0,0,0.218145,1.227494,28.8536,0.179853,0.238436,0.954359,0.291769,1.325099,29.24427,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.1,588,6.8897,0.216394,1.227445,28.8996,346.223,10.58428,358.9642,0,0,0,0.216394,1.227445,28.8996,0.178397,0.238143,0.954705,0.289379,1.324872,29.29018,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.1,589,6.9013,0.214747,1.227453,28.94601,346.2626,10.49628,358.9608,0,0,0,0.214747,1.227453,28.94601,0.176961,0.237472,0.95514,0.287094,1.324539,29.3365,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.2,590,6.9123,0.213182,1.227379,28.99284,346.2243,10.42998,358.9506,0,0,0,0.213182,1.227379,28.99284,0.175826,0.238121,0.955188,0.285045,1.324702,29.38323,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.2,591,6.9231,0.2117,1.227399,29.04008,346.2568,10.36021,358.9583,0,0,0,0.2117,1.227399,29.04008,0.174687,0.237571,0.955534,0.283053,1.324437,29.43038,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.2,592,6.9346,0.210312,1.227404,29.0877,346.2451,10.31664,358.9475,0,0,0,0.210312,1.227404,29.0877,0.173952,0.237768,0.955619,0.281347,1.324499,29.47793,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.2,593,6.9483,0.20904,1.227405,29.13575,346.2417,10.2629,358.9481,0,0,0,0.20904,1.227405,29.13575,0.173053,0.237826,0.955767,0.27968,1.324485,29.5259,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.2,594,6.958,0.207851,1.227423,29.18422,346.2486,10.21315,358.9349,0,0,0,0.207851,1.227423,29.18422,0.172228,0.23771,0.955945,0.278125,1.324415,29.57427,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.2,595,6.9681,0.20676,1.227419,29.23307,346.2467,10.17661,358.9285,0,0,0,0.20676,1.227419,29.23307,0.171617,0.237742,0.956047,0.276766,1.324397,29.62305,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.2,596,6.9791,0.205732,1.227385,29.28231,346.2424,10.15564,358.9041,0,0,0,0.205732,1.227385,29.28231,0.171264,0.237815,0.956093,0.275581,1.324376,29.67225,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.2,597,6.99,0.204912,1.227338,29.33194,346.2816,10.11493,358.8758,0,0,0,0.204912,1.227338,29.33194,0.170613,0.237151,0.956374,0.274471,1.324023,29.72185,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.2,598,7.0012,0.204081,1.227286,29.38196,346.3283,10.12517,358.8387,0,0,0,0.204081,1.227286,29.38196,0.170818,0.236358,0.956534,0.273709,1.32363,29.77186,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.3,599,7.0122,0.203289,1.227191,29.4324,346.3461,10.13136,358.8182,0,0,0,0.203289,1.227191,29.4324,0.170934,0.236057,0.956587,0.272958,1.323403,29.82228,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.3,600,7.0234,0.202585,1.227157,29.48323,346.3783,10.15479,358.789,0,0,0,0.202585,1.227157,29.48323,0.171349,0.23551,0.956648,0.272419,1.323139,29.87311,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.3,601,7.0343,0.20196,1.227145,29.53445,346.3965,10.17851,358.7678,0,0,0,0.20196,1.227145,29.53445,0.171758,0.235201,0.95665,0.271963,1.323005,29.92435,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.3,602,7.0454,0.201412,1.227138,29.58608,346.4136,10.21317,358.7511,0,0,0,0.201412,1.227138,29.58608,0.172349,0.234912,0.956615,0.271661,1.322887,29.97599,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.3,603,7.0565,0.200918,1.227123,29.63812,346.4199,10.2596,358.7314,0,0,0,0.200918,1.227123,29.63812,0.173129,0.234805,0.9565,0.271494,1.322841,30.02804,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.3,604,7.068,0.200506,1.227131,29.69058,346.4235,10.31923,358.6962,0,0,0,0.200506,1.227131,29.69058,0.174127,0.234743,0.956334,0.271502,1.322842,30.0805,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.3,605,7.0787,0.200146,1.22714,29.74342,346.4398,10.35638,358.692,0,0,0,0.200146,1.22714,29.74342,0.174759,0.234467,0.956287,0.271406,1.322747,30.13336,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.3,606,7.0898,0.199707,1.22711,29.7967,346.4181,10.41224,358.6785,0,0,0,0.199707,1.22711,29.7967,0.175675,0.234835,0.956029,0.271358,1.32289,30.18662,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.3,607,7.1009,0.199394,1.227101,29.85036,346.4283,10.46166,358.6469,0,0,0,0.199394,1.227101,29.85036,0.176507,0.234662,0.955918,0.271394,1.322823,30.24029,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.4,608,7.1124,0.199104,1.227067,29.90442,346.4281,10.51812,358.6175,0,0,0,0.199104,1.227067,29.90442,0.177449,0.234666,0.955743,0.271504,1.322811,30.29436,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.4,609,7.1233,0.198809,1.227015,29.95885,346.4274,10.5774,358.5624,0,0,0,0.198809,1.227015,29.95885,0.178437,0.234677,0.955556,0.271634,1.322793,30.34884,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.4,610,7.1345,0.198538,1.227015,30.01371,346.4337,10.64775,358.5152,0,0,0,0.198538,1.227015,30.01371,0.179615,0.234569,0.955361,0.271864,1.322775,30.40373,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.4,611,7.1457,0.198277,1.226972,30.06897,346.4366,10.7313,358.4764,0,0,0,0.198277,1.226972,30.06897,0.18101,0.234521,0.95511,0.272197,1.322744,30.45902,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.4,612,7.1576,0.198118,1.22695,30.12461,346.4546,10.82287,358.425,0,0,0,0.198118,1.22695,30.12461,0.182551,0.234216,0.954892,0.272696,1.322634,30.51472,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.4,613,7.1677,0.197842,1.22702,30.18073,346.4372,10.90407,358.3772,0,0,0,0.197842,1.22702,30.18073,0.18389,0.234511,0.954562,0.272997,1.322864,30.57086,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.4,614,7.1791,0.197445,1.227107,30.23719,346.4601,10.98137,358.351,0,0,0,0.197445,1.227107,30.23719,0.185196,0.234122,0.954405,0.273149,1.322811,30.62733,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.4,615,7.19,0.197128,1.22711,30.29405,346.4772,11.09146,358.3005,0,0,0,0.197128,1.22711,30.29405,0.187043,0.233832,0.954116,0.273626,1.322744,30.68427,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.4,616,7.2012,0.196798,1.227118,30.3513,346.4847,11.18817,358.2572,0,0,0,0.196798,1.227118,30.3513,0.188659,0.233705,0.953829,0.273991,1.322743,30.74158,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.5,617,7.2122,0.196425,1.227114,30.409,346.5449,11.29453,358.2238,0,0,0,0.196425,1.227114,30.409,0.190477,0.232684,0.953717,0.27438,1.322343,30.79932,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.5,618,7.2234,0.196045,1.227079,30.46704,346.5745,11.38053,358.2052,0,0,0,0.196045,1.227079,30.46704,0.191932,0.232181,0.953548,0.274626,1.322138,30.85744,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.5,619,7.2343,0.195513,1.227072,30.52555,346.6237,11.46285,358.1779,0,0,0,0.195513,1.227072,30.52555,0.193341,0.231346,0.953467,0.274682,1.321803,30.91598,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.5,620,7.2453,0.195282,1.226952,30.58437,346.7031,11.60778,358.1349,0,0,0,0.195282,1.226952,30.58437,0.195817,0.229998,0.953287,0.275506,1.32118,30.97492,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.5,621,7.2568,0.194838,1.226887,30.64365,346.7375,11.70294,358.108,0,0,0,0.194838,1.226887,30.64365,0.197428,0.229414,0.953096,0.275752,1.320911,31.03427,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.5,622,7.2676,0.194397,1.226862,30.70333,346.7899,11.81009,358.0739,0,0,0,0.194397,1.226862,30.70333,0.199253,0.228522,0.95293,0.276085,1.32055,31.09401,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.5,623,7.2787,0.193913,1.226818,30.76347,346.8055,11.90864,358.046,0,0,0,0.193913,1.226818,30.76347,0.200904,0.228257,0.952647,0.276306,1.320428,31.15416,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.5,624,7.29,0.193378,1.226778,30.82397,346.8001,11.9712,358.0371,0,0,0,0.193378,1.226778,30.82397,0.20194,0.228348,0.952406,0.276227,1.320461,31.2147,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.5,625,7.3011,0.192932,1.226741,30.88485,346.8238,12.07443,358.0067,0,0,0,0.192932,1.226741,30.88485,0.203675,0.227947,0.952133,0.276531,1.320302,31.27566,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.6,626,7.3122,0.192419,1.226704,30.94616,346.8475,12.15725,357.988,0,0,0,0.192419,1.226704,30.94616,0.205071,0.227543,0.95193,0.276619,1.32013,31.33701,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.6,627,7.323,0.191923,1.22666,31.00787,346.8731,12.25432,357.9779,0,0,0,0.191923,1.22666,31.00787,0.206705,0.227108,0.95168,0.276827,1.319944,31.39877,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.6,628,7.3344,0.191439,1.226612,31.06993,346.8822,12.30727,357.956,0,0,0,0.191439,1.226612,31.06993,0.207592,0.226954,0.951524,0.27674,1.319869,31.46092,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.6,629,7.3456,0.190914,1.226561,31.13247,346.8989,12.37117,357.9504,0,0,0,0.190914,1.226561,31.13247,0.208668,0.226671,0.951356,0.276679,1.319726,31.52349,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.6,630,7.3569,0.19043,1.226546,31.19537,346.9282,12.42444,357.9333,0,0,0,0.19043,1.226546,31.19537,0.209577,0.226172,0.951275,0.27659,1.319529,31.58645,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.6,631,7.3682,0.189903,1.226531,31.25869,346.9236,12.47303,357.9351,0,0,0,0.189903,1.226531,31.25869,0.21038,0.226251,0.951079,0.27642,1.319574,31.64981,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.6,632,7.3787,0.189379,1.226535,31.32242,346.9155,12.52415,357.9353,0,0,0,0.189379,1.226535,31.32242,0.211221,0.226388,0.95086,0.27627,1.319666,31.71358,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.6,633,7.39,0.188892,1.226522,31.38659,346.894,12.55385,357.9392,0,0,0,0.188892,1.226522,31.38659,0.211695,0.226753,0.950667,0.275997,1.319823,31.77775,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.6,634,7.4009,0.188383,1.226514,31.45114,346.8596,12.58261,357.9429,0,0,0,0.188383,1.226514,31.45114,0.212143,0.227338,0.950428,0.275698,1.320084,31.84232,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.7,635,7.4119,0.187891,1.226542,31.5161,346.8414,12.60845,357.9306,0,0,0,0.187891,1.226542,31.5161,0.212556,0.227648,0.950261,0.275393,1.320257,31.90729,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.7,636,7.423,0.18737,1.226557,31.58152,346.813,12.61083,357.9435,0,0,0,0.18737,1.226557,31.58152,0.212571,0.22813,0.950142,0.274881,1.320473,31.97267,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.7,637,7.4343,0.186861,1.226571,31.64731,346.7971,12.61385,357.9443,0,0,0,0.186861,1.226571,31.64731,0.212607,0.228401,0.950069,0.27439,1.320602,32.03845,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.7,638,7.4456,0.186327,1.226568,31.71352,346.7727,12.59895,357.9615,0,0,0,0.186327,1.226568,31.71352,0.212338,0.228815,0.95003,0.273743,1.320767,32.10463,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.7,639,7.4565,0.185804,1.226574,31.78012,346.752,12.56602,357.9683,0,0,0,0.185804,1.226574,31.78012,0.211774,0.229166,0.950071,0.272979,1.320907,32.17121,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.7,640,7.4686,0.185263,1.226604,31.84713,346.7708,12.52705,357.9841,0,0,0,0.185263,1.226604,31.84713,0.211144,0.228848,0.950288,0.272153,1.320779,32.2382,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.7,641,7.4786,0.184712,1.22658,31.91456,346.7387,12.46726,358.0066,0,0,0,0.184712,1.22658,31.91456,0.210125,0.229393,0.950382,0.271166,1.320962,32.30559,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.7,642,7.4906,0.184155,1.22665,31.98245,346.7738,12.36485,358.0298,0,0,0,0.184155,1.22665,31.98245,0.208456,0.228796,0.950894,0.269855,1.320713,32.37338,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.7,643,7.5012,0.183559,1.226641,32.05069,346.7594,12.24603,358.0479,0,0,0,0.183559,1.226641,32.05069,0.206471,0.229041,0.951268,0.268398,1.320753,32.44157,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.8,644,7.512,0.182982,1.226633,32.11935,346.7426,12.12116,358.039,0,0,0,0.182982,1.226633,32.11935,0.204384,0.229326,0.95165,0.266917,1.320811,32.51017,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.8,645,7.523,0.182339,1.226648,32.18848,346.7557,11.9359,358.0339,0,0,0,0.182339,1.226648,32.18848,0.201316,0.229103,0.952357,0.258576,1.313407,32.54913,触发点,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.8,646,7.5344,0.181681,1.226622,32.25797,346.7737,11.74315,358.0165,0,0,0,0.181681,1.226622,32.25797,0.198126,0.228798,0.953099,0.240021,1.293994,32.53862,触发点,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.8,647,7.5455,0.181089,1.226568,32.32787,346.7821,11.58156,358.0071,0,0,0,0.181089,1.226568,32.32787,0.195444,0.228655,0.953687,0.222355,1.274846,32.52922,触发点,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.8,648,7.5565,0.180464,1.22651,32.39819,346.7928,11.36628,357.9958,0,0,0,0.180464,1.22651,32.39819,0.191868,0.228473,0.954456,0.205097,1.255843,32.52073,触发点,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.8,649,7.5678,0.179829,1.226462,32.46893,346.8351,11.15882,357.9535,0,0,0,0.179829,1.226462,32.46893,0.188443,0.227754,0.95531,0.18855,1.237002,32.51314,触发点,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.8,650,7.5791,0.179258,1.226426,32.54006,346.8597,10.941,357.938,0,0,0,0.179258,1.226426,32.54006,0.184829,0.227335,0.956116,0.254682,1.319195,32.93023,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:31.8,651,7.59,0.178642,1.226377,32.61161,346.8826,10.70736,357.9091,0,0,0,0.178642,1.226377,32.61161,0.180945,0.226948,0.95695,0.252394,1.318878,33.00165,-995,0,0,0.5,0.5,0.5,0.5,0.836797,0.4096,Invalid
33:31.8,652,7.601,0.17804,1.226352,32.68357,346.91,10.44216,357.8947,0,0,0,0.17804,1.226352,32.68357,0.176533,0.226481,0.957884,0.249898,1.318541,33.07348,-995,0,0,0.5,0.5,0.5,0.5,0.836797,0.4096,Invalid
33:31.9,653,7.6118,0.177492,1.226333,32.75593,346.9439,10.17615,357.8721,0,0,0,0.177492,1.226333,32.75593,0.172108,0.225905,0.958825,0.247457,1.318167,33.14571,-995,0,0,0.5,0.5,0.5,0.5,0.836797,0.4096,Invalid
33:31.9,654,7.623,0.176926,1.226295,32.8287,346.9653,9.910483,357.8441,0,0,0,0.176926,1.226295,32.8287,0.167675,0.225541,0.959696,0.245005,1.317869,33.21835,-995,0,0,0.5,0.5,0.5,0.5,0.782151,0.557552,Invalid
33:31.9,655,7.6359,0.176373,1.226279,32.90187,346.993,9.636558,357.8013,0,0,0,0.176373,1.226279,32.90187,0.163103,0.22507,0.960594,0.24251,1.317544,33.29139,-995,0,0,0.5,0.5,0.5,0.5,0.782151,0.557552,Invalid
33:31.9,656,7.6457,0.175844,1.226215,32.97545,346.9809,9.394757,357.7806,0,0,0,0.175844,1.226215,32.97545,0.15904,0.225276,0.961227,0.24027,1.317473,33.36484,-995,0,0,0.5,0.5,0.5,0.5,0.782151,0.557552,Invalid
